date	location	QC_overall_status	sequences
2022-06-08	Japan	good	609
2022-06-08	Japan	mediocre	3
2022-06-08	South Africa	bad	2
2022-06-08	South Africa	good	37
2022-06-08	South Africa	mediocre	6
2022-06-08	USA	bad	638
2022-06-08	USA	good	5558
2022-06-08	USA	mediocre	471
2022-06-08	United Kingdom	bad	18
2022-06-08	United Kingdom	good	1116
2022-06-08	United Kingdom	mediocre	120
2022-06-09	Australia	bad	15
2022-06-09	Australia	good	314
2022-06-09	Australia	mediocre	78
2022-06-09	Brazil	bad	13
2022-06-09	Brazil	good	401
2022-06-09	Brazil	mediocre	45
2022-06-09	Japan	bad	2
2022-06-09	Japan	good	550
2022-06-09	Japan	mediocre	3
2022-06-09	South Africa	bad	2
2022-06-09	South Africa	good	36
2022-06-09	South Africa	mediocre	1
2022-06-09	USA	bad	586
2022-06-09	USA	good	5305
2022-06-09	USA	mediocre	416
2022-06-09	United Kingdom	bad	13
2022-06-09	United Kingdom	good	993
2022-06-09	United Kingdom	mediocre	103
2022-06-10	Australia	bad	12
2022-06-10	Australia	good	171
2022-06-10	Australia	mediocre	83
2022-06-10	Brazil	bad	13
2022-06-10	Brazil	good	367
2022-06-10	Brazil	mediocre	29
2022-06-10	Japan	good	556
2022-06-10	Japan	mediocre	1
2022-06-10	South Africa	bad	2
2022-06-10	South Africa	good	27
2022-06-10	South Africa	mediocre	1
2022-06-10	USA	bad	415
2022-06-10	USA	good	4923
2022-06-10	USA	mediocre	370
2022-06-10	United Kingdom	bad	30
2022-06-10	United Kingdom	good	959
2022-06-10	United Kingdom	mediocre	117
2022-06-11	Australia	bad	13
2022-06-11	Australia	good	138
2022-06-11	Australia	mediocre	50
2022-06-11	Brazil	bad	11
2022-06-11	Brazil	good	101
2022-06-11	Brazil	mediocre	15
2022-06-11	Japan	good	368
2022-06-11	Japan	mediocre	3
2022-06-11	South Africa	bad	1
2022-06-11	South Africa	good	22
2022-06-11	South Africa	mediocre	1
2022-06-11	USA	bad	203
2022-06-11	USA	good	3552
2022-06-11	USA	mediocre	172
2022-06-11	United Kingdom	bad	20
2022-06-11	United Kingdom	good	698
2022-06-11	United Kingdom	mediocre	98
2022-06-12	Australia	bad	13
2022-06-12	Australia	good	228
2022-06-12	Australia	mediocre	35
2022-06-12	Brazil	bad	7
2022-06-12	Brazil	good	84
2022-06-12	Brazil	mediocre	12
2022-06-12	Japan	good	225
2022-06-12	Japan	mediocre	2
2022-06-12	South Africa	bad	1
2022-06-12	South Africa	good	17
2022-06-12	South Africa	mediocre	1
2022-06-12	USA	bad	232
2022-06-12	USA	good	3356
2022-06-12	USA	mediocre	240
2022-06-12	United Kingdom	bad	17
2022-06-12	United Kingdom	good	612
2022-06-12	United Kingdom	mediocre	95
2022-06-13	Australia	bad	13
2022-06-13	Australia	good	246
2022-06-13	Australia	mediocre	30
2022-06-13	Brazil	bad	22
2022-06-13	Brazil	good	431
2022-06-13	Brazil	mediocre	38
2022-06-13	Japan	bad	2
2022-06-13	Japan	good	752
2022-06-13	Japan	mediocre	6
2022-06-13	South Africa	good	49
2022-06-13	South Africa	mediocre	3
2022-06-13	USA	bad	565
2022-06-13	USA	good	6039
2022-06-13	USA	mediocre	521
2022-06-13	United Kingdom	bad	38
2022-06-13	United Kingdom	good	1214
2022-06-13	United Kingdom	mediocre	194
2022-06-14	Australia	bad	24
2022-06-14	Australia	good	298
2022-06-14	Australia	mediocre	78
2022-06-14	Brazil	bad	27
2022-06-14	Brazil	good	537
2022-06-14	Brazil	mediocre	75
2022-06-14	Japan	good	463
2022-06-14	Japan	mediocre	3
2022-06-14	South Africa	bad	4
2022-06-14	South Africa	good	23
2022-06-14	South Africa	mediocre	2
2022-06-14	USA	bad	508
2022-06-14	USA	good	5034
2022-06-14	USA	mediocre	400
2022-06-14	United Kingdom	bad	31
2022-06-14	United Kingdom	good	1207
2022-06-14	United Kingdom	mediocre	190
2022-06-15	Australia	bad	24
2022-06-15	Australia	good	159
2022-06-15	Australia	mediocre	57
2022-06-15	Brazil	bad	10
2022-06-15	Brazil	good	463
2022-06-15	Brazil	mediocre	40
2022-06-15	Japan	good	641
2022-06-15	South Africa	bad	6
2022-06-15	South Africa	good	34
2022-06-15	South Africa	mediocre	5
2022-06-15	USA	bad	647
2022-06-15	USA	good	5605
2022-06-15	USA	mediocre	664
2022-06-15	United Kingdom	bad	42
2022-06-15	United Kingdom	good	1254
2022-06-15	United Kingdom	mediocre	163
2022-06-16	Australia	bad	20
2022-06-16	Australia	good	231
2022-06-16	Australia	mediocre	80
2022-06-16	Brazil	bad	6
2022-06-16	Brazil	good	98
2022-06-16	Brazil	mediocre	13
2022-06-16	Japan	bad	1
2022-06-16	Japan	good	564
2022-06-16	Japan	mediocre	2
2022-06-16	South Africa	bad	1
2022-06-16	South Africa	good	6
2022-06-16	South Africa	mediocre	2
2022-06-16	USA	bad	455
2022-06-16	USA	good	5090
2022-06-16	USA	mediocre	456
2022-06-16	United Kingdom	bad	39
2022-06-16	United Kingdom	good	1175
2022-06-16	United Kingdom	mediocre	149
2022-06-17	Australia	bad	13
2022-06-17	Australia	good	231
2022-06-17	Australia	mediocre	52
2022-06-17	Brazil	bad	7
2022-06-17	Brazil	good	200
2022-06-17	Brazil	mediocre	13
2022-06-17	Japan	bad	2
2022-06-17	Japan	good	586
2022-06-17	Japan	mediocre	2
2022-06-17	South Africa	bad	3
2022-06-17	South Africa	good	25
2022-06-17	South Africa	mediocre	4
2022-06-17	USA	bad	459
2022-06-17	USA	good	4952
2022-06-17	USA	mediocre	346
2022-06-17	United Kingdom	bad	42
2022-06-17	United Kingdom	good	1123
2022-06-17	United Kingdom	mediocre	138
2022-06-18	Australia	bad	7
2022-06-18	Australia	good	222
2022-06-18	Australia	mediocre	33
2022-06-18	Brazil	bad	5
2022-06-18	Brazil	good	107
2022-06-18	Brazil	mediocre	7
2022-06-18	Japan	good	355
2022-06-18	Japan	mediocre	4
2022-06-18	South Africa	bad	2
2022-06-18	South Africa	good	14
2022-06-18	South Africa	mediocre	2
2022-06-18	USA	bad	229
2022-06-18	USA	good	3324
2022-06-18	USA	mediocre	205
2022-06-18	United Kingdom	bad	21
2022-06-18	United Kingdom	good	853
2022-06-18	United Kingdom	mediocre	89
2022-06-19	Australia	bad	9
2022-06-19	Australia	good	271
2022-06-19	Australia	mediocre	57
2022-06-19	Brazil	bad	3
2022-06-19	Brazil	good	92
2022-06-19	Brazil	mediocre	8
2022-06-19	Japan	good	197
2022-06-19	Japan	mediocre	1
2022-06-19	South Africa	bad	2
2022-06-19	South Africa	good	12
2022-06-19	South Africa	mediocre	2
2022-06-19	USA	bad	235
2022-06-19	USA	good	2545
2022-06-19	USA	mediocre	168
2022-06-19	United Kingdom	bad	37
2022-06-19	United Kingdom	good	805
2022-06-19	United Kingdom	mediocre	100
2022-06-20	Australia	bad	23
2022-06-20	Australia	good	274
2022-06-20	Australia	mediocre	51
2022-06-20	Brazil	bad	27
2022-06-20	Brazil	good	517
2022-06-20	Brazil	mediocre	54
2022-06-20	Japan	bad	1
2022-06-20	Japan	good	900
2022-06-20	South Africa	bad	8
2022-06-20	South Africa	good	33
2022-06-20	South Africa	mediocre	8
2022-06-20	USA	bad	569
2022-06-20	USA	good	4901
2022-06-20	USA	mediocre	514
2022-06-20	United Kingdom	bad	44
2022-06-20	United Kingdom	good	1629
2022-06-20	United Kingdom	mediocre	202
2022-06-21	Australia	bad	19
2022-06-21	Australia	good	331
2022-06-21	Australia	mediocre	48
2022-06-21	Brazil	bad	33
2022-06-21	Brazil	good	428
2022-06-21	Brazil	mediocre	71
2022-06-21	Japan	bad	2
2022-06-21	Japan	good	527
2022-06-21	Japan	mediocre	4
2022-06-21	South Africa	bad	6
2022-06-21	South Africa	good	24
2022-06-21	South Africa	mediocre	3
2022-06-21	USA	bad	615
2022-06-21	USA	good	5548
2022-06-21	USA	mediocre	531
2022-06-21	United Kingdom	bad	63
2022-06-21	United Kingdom	good	1929
2022-06-21	United Kingdom	mediocre	220
2022-06-22	Australia	bad	15
2022-06-22	Australia	good	251
2022-06-22	Australia	mediocre	41
2022-06-22	Brazil	bad	18
2022-06-22	Brazil	good	318
2022-06-22	Brazil	mediocre	25
2022-06-22	Japan	bad	2
2022-06-22	Japan	good	702
2022-06-22	Japan	mediocre	2
2022-06-22	South Africa	bad	6
2022-06-22	South Africa	good	38
2022-06-22	South Africa	mediocre	6
2022-06-22	USA	bad	675
2022-06-22	USA	good	5472
2022-06-22	USA	mediocre	531
2022-06-22	United Kingdom	bad	48
2022-06-22	United Kingdom	good	1669
2022-06-22	United Kingdom	mediocre	196
2022-06-23	Australia	bad	19
2022-06-23	Australia	good	360
2022-06-23	Australia	mediocre	35
2022-06-23	Brazil	bad	5
2022-06-23	Brazil	good	293
2022-06-23	Brazil	mediocre	27
2022-06-23	Japan	good	528
2022-06-23	Japan	mediocre	4
2022-06-23	South Africa	bad	7
2022-06-23	South Africa	good	11
2022-06-23	South Africa	mediocre	2
2022-06-23	USA	bad	531
2022-06-23	USA	good	5047
2022-06-23	USA	mediocre	456
2022-06-23	United Kingdom	bad	42
2022-06-23	United Kingdom	good	1623
2022-06-23	United Kingdom	mediocre	189
2022-06-24	Australia	bad	23
2022-06-24	Australia	good	190
2022-06-24	Australia	mediocre	29
2022-06-24	Brazil	bad	8
2022-06-24	Brazil	good	282
2022-06-24	Brazil	mediocre	25
2022-06-24	Japan	bad	2
2022-06-24	Japan	good	731
2022-06-24	Japan	mediocre	4
2022-06-24	South Africa	bad	1
2022-06-24	South Africa	good	19
2022-06-24	South Africa	mediocre	1
2022-06-24	USA	bad	430
2022-06-24	USA	good	4473
2022-06-24	USA	mediocre	423
2022-06-24	United Kingdom	bad	28
2022-06-24	United Kingdom	good	1849
2022-06-24	United Kingdom	mediocre	184
2022-06-25	Australia	bad	12
2022-06-25	Australia	good	183
2022-06-25	Australia	mediocre	33
2022-06-25	Brazil	bad	8
2022-06-25	Brazil	good	119
2022-06-25	Brazil	mediocre	8
2022-06-25	Japan	bad	2
2022-06-25	Japan	good	358
2022-06-25	Japan	mediocre	3
2022-06-25	South Africa	bad	2
2022-06-25	South Africa	good	6
2022-06-25	USA	bad	323
2022-06-25	USA	good	3169
2022-06-25	USA	mediocre	279
2022-06-25	United Kingdom	bad	22
2022-06-25	United Kingdom	good	1120
2022-06-25	United Kingdom	mediocre	140
2022-06-26	Australia	bad	12
2022-06-26	Australia	good	363
2022-06-26	Australia	mediocre	44
2022-06-26	Brazil	bad	8
2022-06-26	Brazil	good	103
2022-06-26	Brazil	mediocre	12
2022-06-26	Japan	bad	1
2022-06-26	Japan	good	204
2022-06-26	Japan	mediocre	1
2022-06-26	South Africa	bad	2
2022-06-26	South Africa	good	3
2022-06-26	USA	bad	223
2022-06-26	USA	good	3451
2022-06-26	USA	mediocre	207
2022-06-26	United Kingdom	bad	32
2022-06-26	United Kingdom	good	1077
2022-06-26	United Kingdom	mediocre	136
2022-06-27	Australia	bad	25
2022-06-27	Australia	good	344
2022-06-27	Australia	mediocre	63
2022-06-27	Brazil	bad	21
2022-06-27	Brazil	good	486
2022-06-27	Brazil	mediocre	45
2022-06-27	Japan	bad	1
2022-06-27	Japan	good	972
2022-06-27	Japan	mediocre	3
2022-06-27	South Africa	bad	1
2022-06-27	South Africa	good	14
2022-06-27	South Africa	mediocre	2
2022-06-27	USA	bad	713
2022-06-27	USA	good	7055
2022-06-27	USA	mediocre	536
2022-06-27	United Kingdom	bad	57
2022-06-27	United Kingdom	good	2141
2022-06-27	United Kingdom	mediocre	231
2022-06-28	Australia	bad	43
2022-06-28	Australia	good	218
2022-06-28	Australia	mediocre	69
2022-06-28	Brazil	bad	18
2022-06-28	Brazil	good	447
2022-06-28	Brazil	mediocre	32
2022-06-28	Japan	bad	2
2022-06-28	Japan	good	560
2022-06-28	Japan	mediocre	8
2022-06-28	South Africa	bad	2
2022-06-28	South Africa	good	25
2022-06-28	South Africa	mediocre	6
2022-06-28	USA	bad	625
2022-06-28	USA	good	5732
2022-06-28	USA	mediocre	483
2022-06-28	United Kingdom	bad	52
2022-06-28	United Kingdom	good	2225
2022-06-28	United Kingdom	mediocre	235
2022-06-29	Australia	bad	52
2022-06-29	Australia	good	152
2022-06-29	Australia	mediocre	62
2022-06-29	Brazil	bad	4
2022-06-29	Brazil	good	420
2022-06-29	Brazil	mediocre	30
2022-06-29	Japan	bad	1
2022-06-29	Japan	good	933
2022-06-29	Japan	mediocre	5
2022-06-29	South Africa	bad	1
2022-06-29	South Africa	good	23
2022-06-29	South Africa	mediocre	3
2022-06-29	USA	bad	582
2022-06-29	USA	good	5480
2022-06-29	USA	mediocre	462
2022-06-29	United Kingdom	bad	62
2022-06-29	United Kingdom	good	2253
2022-06-29	United Kingdom	mediocre	210
2022-06-30	Australia	bad	33
2022-06-30	Australia	good	348
2022-06-30	Australia	mediocre	53
2022-06-30	Brazil	bad	14
2022-06-30	Brazil	good	549
2022-06-30	Brazil	mediocre	22
2022-06-30	Japan	bad	3
2022-06-30	Japan	good	702
2022-06-30	Japan	mediocre	1
2022-06-30	South Africa	bad	4
2022-06-30	South Africa	good	15
2022-06-30	USA	bad	561
2022-06-30	USA	good	5128
2022-06-30	USA	mediocre	502
2022-06-30	United Kingdom	bad	52
2022-06-30	United Kingdom	good	2055
2022-06-30	United Kingdom	mediocre	216
2022-07-01	Australia	bad	58
2022-07-01	Australia	good	304
2022-07-01	Australia	mediocre	66
2022-07-01	Brazil	bad	10
2022-07-01	Brazil	good	714
2022-07-01	Brazil	mediocre	54
2022-07-01	Japan	bad	4
2022-07-01	Japan	good	1314
2022-07-01	Japan	mediocre	8
2022-07-01	South Africa	bad	5
2022-07-01	South Africa	good	12
2022-07-01	South Africa	mediocre	5
2022-07-01	USA	bad	485
2022-07-01	USA	good	5359
2022-07-01	USA	mediocre	459
2022-07-01	United Kingdom	bad	32
2022-07-01	United Kingdom	good	1854
2022-07-01	United Kingdom	mediocre	199
2022-07-02	Australia	bad	71
2022-07-02	Australia	good	312
2022-07-02	Australia	mediocre	57
2022-07-02	Brazil	bad	5
2022-07-02	Brazil	good	253
2022-07-02	Brazil	mediocre	24
2022-07-02	Japan	bad	1
2022-07-02	Japan	good	1095
2022-07-02	Japan	mediocre	6
2022-07-02	South Africa	bad	2
2022-07-02	South Africa	good	11
2022-07-02	South Africa	mediocre	2
2022-07-02	USA	bad	255
2022-07-02	USA	good	3473
2022-07-02	USA	mediocre	231
2022-07-02	United Kingdom	bad	28
2022-07-02	United Kingdom	good	1302
2022-07-02	United Kingdom	mediocre	162
2022-07-03	Australia	bad	30
2022-07-03	Australia	good	480
2022-07-03	Australia	mediocre	57
2022-07-03	Brazil	bad	6
2022-07-03	Brazil	good	195
2022-07-03	Brazil	mediocre	11
2022-07-03	Japan	bad	2
2022-07-03	Japan	good	414
2022-07-03	South Africa	bad	1
2022-07-03	South Africa	good	9
2022-07-03	USA	bad	277
2022-07-03	USA	good	3363
2022-07-03	USA	mediocre	228
2022-07-03	United Kingdom	bad	30
2022-07-03	United Kingdom	good	1141
2022-07-03	United Kingdom	mediocre	135
2022-07-04	Australia	bad	54
2022-07-04	Australia	good	293
2022-07-04	Australia	mediocre	95
2022-07-04	Brazil	bad	10
2022-07-04	Brazil	good	824
2022-07-04	Brazil	mediocre	63
2022-07-04	Japan	bad	5
2022-07-04	Japan	good	2652
2022-07-04	Japan	mediocre	4
2022-07-04	South Africa	bad	3
2022-07-04	South Africa	good	18
2022-07-04	USA	bad	380
2022-07-04	USA	good	1957
2022-07-04	USA	mediocre	227
2022-07-04	United Kingdom	bad	60
2022-07-04	United Kingdom	good	2348
2022-07-04	United Kingdom	mediocre	279
2022-07-05	Australia	bad	64
2022-07-05	Australia	good	292
2022-07-05	Australia	mediocre	76
2022-07-05	Brazil	bad	16
2022-07-05	Brazil	good	615
2022-07-05	Brazil	mediocre	48
2022-07-05	Japan	bad	1
2022-07-05	Japan	good	2100
2022-07-05	Japan	mediocre	11
2022-07-05	South Africa	bad	1
2022-07-05	South Africa	good	21
2022-07-05	South Africa	mediocre	4
2022-07-05	USA	bad	816
2022-07-05	USA	good	9000
2022-07-05	USA	mediocre	742
2022-07-05	United Kingdom	bad	42
2022-07-05	United Kingdom	good	2333
2022-07-05	United Kingdom	mediocre	250
2022-07-06	Australia	bad	67
2022-07-06	Australia	good	170
2022-07-06	Australia	mediocre	79
2022-07-06	Brazil	bad	8
2022-07-06	Brazil	good	672
2022-07-06	Brazil	mediocre	49
2022-07-06	Japan	bad	3
2022-07-06	Japan	good	2047
2022-07-06	Japan	mediocre	11
2022-07-06	South Africa	good	20
2022-07-06	USA	bad	747
2022-07-06	USA	good	6615
2022-07-06	USA	mediocre	637
2022-07-06	United Kingdom	bad	36
2022-07-06	United Kingdom	good	1842
2022-07-06	United Kingdom	mediocre	200
2022-07-07	Australia	bad	61
2022-07-07	Australia	good	422
2022-07-07	Australia	mediocre	86
2022-07-07	Brazil	bad	9
2022-07-07	Brazil	good	714
2022-07-07	Brazil	mediocre	39
2022-07-07	Japan	bad	5
2022-07-07	Japan	good	2214
2022-07-07	Japan	mediocre	11
2022-07-07	South Africa	bad	3
2022-07-07	South Africa	good	23
2022-07-07	South Africa	mediocre	1
2022-07-07	USA	bad	733
2022-07-07	USA	good	5677
2022-07-07	USA	mediocre	590
2022-07-07	United Kingdom	bad	38
2022-07-07	United Kingdom	good	1456
2022-07-07	United Kingdom	mediocre	234
2022-07-08	Australia	bad	29
2022-07-08	Australia	good	215
2022-07-08	Australia	mediocre	51
2022-07-08	Brazil	bad	14
2022-07-08	Brazil	good	499
2022-07-08	Brazil	mediocre	22
2022-07-08	Japan	bad	3
2022-07-08	Japan	good	2322
2022-07-08	Japan	mediocre	10
2022-07-08	South Africa	bad	1
2022-07-08	South Africa	good	21
2022-07-08	South Africa	mediocre	2
2022-07-08	USA	bad	607
2022-07-08	USA	good	5814
2022-07-08	USA	mediocre	428
2022-07-08	United Kingdom	bad	37
2022-07-08	United Kingdom	good	1939
2022-07-08	United Kingdom	mediocre	213
2022-07-09	Australia	bad	24
2022-07-09	Australia	good	223
2022-07-09	Australia	mediocre	37
2022-07-09	Brazil	bad	1
2022-07-09	Brazil	good	148
2022-07-09	Brazil	mediocre	9
2022-07-09	Japan	bad	2
2022-07-09	Japan	good	1711
2022-07-09	Japan	mediocre	12
2022-07-09	South Africa	bad	3
2022-07-09	South Africa	good	6
2022-07-09	South Africa	mediocre	2
2022-07-09	USA	bad	330
2022-07-09	USA	good	4363
2022-07-09	USA	mediocre	284
2022-07-09	United Kingdom	bad	27
2022-07-09	United Kingdom	good	949
2022-07-09	United Kingdom	mediocre	141
2022-07-10	Australia	bad	7
2022-07-10	Australia	good	374
2022-07-10	Australia	mediocre	52
2022-07-10	Brazil	bad	1
2022-07-10	Brazil	good	158
2022-07-10	Brazil	mediocre	9
2022-07-10	Japan	good	464
2022-07-10	Japan	mediocre	2
2022-07-10	South Africa	good	3
2022-07-10	South Africa	mediocre	1
2022-07-10	USA	bad	259
2022-07-10	USA	good	4732
2022-07-10	USA	mediocre	277
2022-07-10	United Kingdom	bad	24
2022-07-10	United Kingdom	good	1043
2022-07-10	United Kingdom	mediocre	170
2022-07-11	Australia	bad	16
2022-07-11	Australia	good	312
2022-07-11	Australia	mediocre	73
2022-07-11	Brazil	bad	5
2022-07-11	Brazil	good	523
2022-07-11	Brazil	mediocre	42
2022-07-11	Japan	bad	2
2022-07-11	Japan	good	3481
2022-07-11	Japan	mediocre	15
2022-07-11	South Africa	bad	3
2022-07-11	South Africa	good	34
2022-07-11	South Africa	mediocre	3
2022-07-11	USA	bad	743
2022-07-11	USA	good	7985
2022-07-11	USA	mediocre	624
2022-07-11	United Kingdom	bad	43
2022-07-11	United Kingdom	good	1780
2022-07-11	United Kingdom	mediocre	313
2022-07-12	Australia	bad	21
2022-07-12	Australia	good	264
2022-07-12	Australia	mediocre	62
2022-07-12	Brazil	bad	10
2022-07-12	Brazil	good	501
2022-07-12	Brazil	mediocre	33
2022-07-12	Japan	bad	5
2022-07-12	Japan	good	2823
2022-07-12	Japan	mediocre	13
2022-07-12	South Africa	bad	1
2022-07-12	South Africa	good	18
2022-07-12	South Africa	mediocre	4
2022-07-12	USA	bad	757
2022-07-12	USA	good	5969
2022-07-12	USA	mediocre	645
2022-07-12	United Kingdom	bad	42
2022-07-12	United Kingdom	good	1742
2022-07-12	United Kingdom	mediocre	295
2022-07-13	Australia	bad	25
2022-07-13	Australia	good	214
2022-07-13	Australia	mediocre	69
2022-07-13	Brazil	bad	10
2022-07-13	Brazil	good	405
2022-07-13	Brazil	mediocre	23
2022-07-13	Japan	bad	4
2022-07-13	Japan	good	2826
2022-07-13	Japan	mediocre	7
2022-07-13	South Africa	bad	5
2022-07-13	South Africa	good	23
2022-07-13	South Africa	mediocre	5
2022-07-13	USA	bad	521
2022-07-13	USA	good	5360
2022-07-13	USA	mediocre	633
2022-07-13	United Kingdom	bad	51
2022-07-13	United Kingdom	good	1485
2022-07-13	United Kingdom	mediocre	256
2022-07-14	Australia	bad	35
2022-07-14	Australia	good	345
2022-07-14	Australia	mediocre	74
2022-07-14	Brazil	bad	7
2022-07-14	Brazil	good	317
2022-07-14	Brazil	mediocre	19
2022-07-14	Japan	good	2219
2022-07-14	Japan	mediocre	15
2022-07-14	South Africa	bad	2
2022-07-14	South Africa	good	7
2022-07-14	South Africa	mediocre	1
2022-07-14	USA	bad	553
2022-07-14	USA	good	5475
2022-07-14	USA	mediocre	592
2022-07-14	United Kingdom	bad	51
2022-07-14	United Kingdom	good	1198
2022-07-14	United Kingdom	mediocre	178
2022-07-15	Australia	bad	10
2022-07-15	Australia	good	192
2022-07-15	Australia	mediocre	55
2022-07-15	Brazil	bad	4
2022-07-15	Brazil	good	249
2022-07-15	Brazil	mediocre	14
2022-07-15	Japan	bad	3
2022-07-15	Japan	good	2927
2022-07-15	Japan	mediocre	11
2022-07-15	South Africa	bad	4
2022-07-15	South Africa	good	11
2022-07-15	South Africa	mediocre	1
2022-07-15	USA	bad	461
2022-07-15	USA	good	5419
2022-07-15	USA	mediocre	477
2022-07-15	United Kingdom	bad	44
2022-07-15	United Kingdom	good	1059
2022-07-15	United Kingdom	mediocre	165
2022-07-16	Australia	bad	13
2022-07-16	Australia	good	188
2022-07-16	Australia	mediocre	59
2022-07-16	Brazil	bad	2
2022-07-16	Brazil	good	112
2022-07-16	Brazil	mediocre	3
2022-07-16	Japan	bad	2
2022-07-16	Japan	good	1668
2022-07-16	Japan	mediocre	6
2022-07-16	South Africa	bad	4
2022-07-16	South Africa	good	2
2022-07-16	South Africa	mediocre	1
2022-07-16	USA	bad	218
2022-07-16	USA	good	4972
2022-07-16	USA	mediocre	275
2022-07-16	United Kingdom	bad	22
2022-07-16	United Kingdom	good	796
2022-07-16	United Kingdom	mediocre	123
2022-07-17	Australia	bad	19
2022-07-17	Australia	good	316
2022-07-17	Australia	mediocre	45
2022-07-17	Brazil	bad	1
2022-07-17	Brazil	good	106
2022-07-17	Brazil	mediocre	5
2022-07-17	Japan	bad	1
2022-07-17	Japan	good	485
2022-07-17	Japan	mediocre	3
2022-07-17	South Africa	good	16
2022-07-17	South Africa	mediocre	2
2022-07-17	USA	bad	265
2022-07-17	USA	good	4536
2022-07-17	USA	mediocre	276
2022-07-17	United Kingdom	bad	27
2022-07-17	United Kingdom	good	733
2022-07-17	United Kingdom	mediocre	135
2022-07-18	Australia	bad	88
2022-07-18	Australia	good	280
2022-07-18	Australia	mediocre	73
2022-07-18	Brazil	bad	7
2022-07-18	Brazil	good	381
2022-07-18	Brazil	mediocre	15
2022-07-18	Japan	bad	2
2022-07-18	Japan	good	684
2022-07-18	Japan	mediocre	5
2022-07-18	South Africa	bad	1
2022-07-18	South Africa	good	22
2022-07-18	South Africa	mediocre	2
2022-07-18	USA	bad	671
2022-07-18	USA	good	7213
2022-07-18	USA	mediocre	661
