date	location	QC_overall_status	sequences
2022-07-09	Japan	bad	2
2022-07-09	Japan	good	1714
2022-07-09	Japan	mediocre	10
2022-07-09	Panama	good	4
2022-07-09	South Africa	bad	3
2022-07-09	South Africa	good	6
2022-07-09	South Africa	mediocre	2
2022-07-09	Trinidad and Tobago	good	1
2022-07-09	Trinidad and Tobago	mediocre	1
2022-07-09	USA	bad	286
2022-07-09	USA	good	4432
2022-07-09	USA	mediocre	283
2022-07-09	United Kingdom	bad	27
2022-07-09	United Kingdom	good	980
2022-07-09	United Kingdom	mediocre	110
2022-07-09	Vietnam	good	7
2022-07-09	Vietnam	mediocre	1
2022-07-10	Australia	bad	8
2022-07-10	Australia	good	373
2022-07-10	Australia	mediocre	52
2022-07-10	Brazil	bad	1
2022-07-10	Brazil	good	158
2022-07-10	Brazil	mediocre	9
2022-07-10	Costa Rica	good	11
2022-07-10	Egypt	good	2
2022-07-10	Japan	good	465
2022-07-10	Japan	mediocre	3
2022-07-10	South Africa	good	2
2022-07-10	South Africa	mediocre	2
2022-07-10	Trinidad and Tobago	good	1
2022-07-10	USA	bad	191
2022-07-10	USA	good	4828
2022-07-10	USA	mediocre	293
2022-07-10	United Kingdom	bad	22
2022-07-10	United Kingdom	good	1078
2022-07-10	United Kingdom	mediocre	137
2022-07-10	Vietnam	good	3
2022-07-11	Australia	bad	16
2022-07-11	Australia	good	311
2022-07-11	Australia	mediocre	74
2022-07-11	Brazil	bad	5
2022-07-11	Brazil	good	536
2022-07-11	Brazil	mediocre	45
2022-07-11	Costa Rica	bad	1
2022-07-11	Costa Rica	good	36
2022-07-11	Costa Rica	mediocre	1
2022-07-11	Egypt	good	2
2022-07-11	Japan	bad	3
2022-07-11	Japan	good	3490
2022-07-11	Japan	mediocre	14
2022-07-11	Panama	bad	2
2022-07-11	Panama	good	13
2022-07-11	Panama	mediocre	1
2022-07-11	South Africa	bad	3
2022-07-11	South Africa	good	34
2022-07-11	South Africa	mediocre	3
2022-07-11	Trinidad and Tobago	bad	2
2022-07-11	Trinidad and Tobago	good	4
2022-07-11	Trinidad and Tobago	mediocre	2
2022-07-11	USA	bad	605
2022-07-11	USA	good	8182
2022-07-11	USA	mediocre	656
2022-07-11	United Kingdom	bad	41
2022-07-11	United Kingdom	good	1811
2022-07-11	United Kingdom	mediocre	285
2022-07-11	Vietnam	bad	1
2022-07-11	Vietnam	good	9
2022-07-11	Vietnam	mediocre	3
2022-07-12	Australia	bad	22
2022-07-12	Australia	good	264
2022-07-12	Australia	mediocre	61
2022-07-12	Brazil	bad	14
2022-07-12	Brazil	good	526
2022-07-12	Brazil	mediocre	39
2022-07-12	Costa Rica	good	36
2022-07-12	Costa Rica	mediocre	1
2022-07-12	Egypt	bad	2
2022-07-12	Egypt	good	4
2022-07-12	Japan	bad	6
2022-07-12	Japan	good	2823
2022-07-12	Japan	mediocre	16
2022-07-12	Panama	bad	1
2022-07-12	Panama	good	21
2022-07-12	Panama	mediocre	5
2022-07-12	South Africa	bad	1
2022-07-12	South Africa	good	19
2022-07-12	South Africa	mediocre	5
2022-07-12	Trinidad and Tobago	bad	4
2022-07-12	Trinidad and Tobago	good	7
2022-07-12	Trinidad and Tobago	mediocre	1
2022-07-12	USA	bad	638
2022-07-12	USA	good	6193
2022-07-12	USA	mediocre	668
2022-07-12	United Kingdom	bad	39
2022-07-12	United Kingdom	good	1773
2022-07-12	United Kingdom	mediocre	267
2022-07-12	Vietnam	bad	3
2022-07-12	Vietnam	good	14
2022-07-12	Vietnam	mediocre	3
2022-07-13	Australia	bad	25
2022-07-13	Australia	good	214
2022-07-13	Australia	mediocre	69
2022-07-13	Brazil	bad	12
2022-07-13	Brazil	good	433
2022-07-13	Brazil	mediocre	25
2022-07-13	Costa Rica	good	27
2022-07-13	Egypt	bad	9
2022-07-13	Egypt	good	31
2022-07-13	Egypt	mediocre	1
2022-07-13	Japan	bad	4
2022-07-13	Japan	good	2834
2022-07-13	Japan	mediocre	11
2022-07-13	Panama	good	5
2022-07-13	South Africa	bad	5
2022-07-13	South Africa	good	23
2022-07-13	South Africa	mediocre	5
2022-07-13	Trinidad and Tobago	good	1
2022-07-13	Trinidad and Tobago	mediocre	2
2022-07-13	USA	bad	443
2022-07-13	USA	good	5566
2022-07-13	USA	mediocre	650
2022-07-13	United Kingdom	bad	50
2022-07-13	United Kingdom	good	1519
2022-07-13	United Kingdom	mediocre	223
2022-07-13	Vietnam	bad	2
2022-07-13	Vietnam	good	25
2022-07-13	Vietnam	mediocre	2
2022-07-14	Australia	bad	35
2022-07-14	Australia	good	346
2022-07-14	Australia	mediocre	74
2022-07-14	Brazil	bad	8
2022-07-14	Brazil	good	336
2022-07-14	Brazil	mediocre	20
2022-07-14	Costa Rica	good	14
2022-07-14	Egypt	bad	14
2022-07-14	Egypt	good	3
2022-07-14	Japan	good	2227
2022-07-14	Japan	mediocre	14
2022-07-14	Panama	bad	1
2022-07-14	Panama	good	1
2022-07-14	South Africa	bad	2
2022-07-14	South Africa	good	7
2022-07-14	South Africa	mediocre	1
2022-07-14	Trinidad and Tobago	bad	5
2022-07-14	Trinidad and Tobago	good	12
2022-07-14	Trinidad and Tobago	mediocre	3
2022-07-14	USA	bad	489
2022-07-14	USA	good	5662
2022-07-14	USA	mediocre	588
2022-07-14	United Kingdom	bad	50
2022-07-14	United Kingdom	good	1221
2022-07-14	United Kingdom	mediocre	158
2022-07-14	Vietnam	bad	3
2022-07-14	Vietnam	good	25
2022-07-14	Vietnam	mediocre	4
2022-07-15	Australia	bad	10
2022-07-15	Australia	good	192
2022-07-15	Australia	mediocre	55
2022-07-15	Brazil	bad	3
2022-07-15	Brazil	good	258
2022-07-15	Brazil	mediocre	17
2022-07-15	Costa Rica	good	25
2022-07-15	Egypt	bad	9
2022-07-15	Japan	bad	3
2022-07-15	Japan	good	2942
2022-07-15	Japan	mediocre	12
2022-07-15	Panama	bad	1
2022-07-15	Panama	good	3
2022-07-15	South Africa	bad	4
2022-07-15	South Africa	good	11
2022-07-15	South Africa	mediocre	1
2022-07-15	Trinidad and Tobago	bad	3
2022-07-15	Trinidad and Tobago	good	7
2022-07-15	Trinidad and Tobago	mediocre	9
2022-07-15	USA	bad	405
2022-07-15	USA	good	5545
2022-07-15	USA	mediocre	483
2022-07-15	United Kingdom	bad	44
2022-07-15	United Kingdom	good	1088
2022-07-15	United Kingdom	mediocre	144
2022-07-15	Vietnam	bad	6
2022-07-15	Vietnam	good	23
2022-07-15	Vietnam	mediocre	9
2022-07-16	Australia	bad	13
2022-07-16	Australia	good	188
2022-07-16	Australia	mediocre	59
2022-07-16	Brazil	bad	7
2022-07-16	Brazil	good	129
2022-07-16	Brazil	mediocre	12
2022-07-16	Costa Rica	good	13
2022-07-16	Egypt	bad	28
2022-07-16	Egypt	good	21
2022-07-16	Egypt	mediocre	3
2022-07-16	Japan	bad	4
2022-07-16	Japan	good	1668
2022-07-16	Japan	mediocre	9
2022-07-16	Panama	bad	1
2022-07-16	Panama	good	3
2022-07-16	South Africa	bad	4
2022-07-16	South Africa	good	2
2022-07-16	South Africa	mediocre	1
2022-07-16	Trinidad and Tobago	bad	2
2022-07-16	Trinidad and Tobago	good	7
2022-07-16	Trinidad and Tobago	mediocre	1
2022-07-16	USA	bad	193
2022-07-16	USA	good	5055
2022-07-16	USA	mediocre	269
2022-07-16	United Kingdom	bad	22
2022-07-16	United Kingdom	good	823
2022-07-16	United Kingdom	mediocre	113
2022-07-16	Vietnam	good	4
2022-07-16	Vietnam	mediocre	2
2022-07-17	Australia	bad	19
2022-07-17	Australia	good	314
2022-07-17	Australia	mediocre	47
2022-07-17	Brazil	bad	1
2022-07-17	Brazil	good	106
2022-07-17	Brazil	mediocre	5
2022-07-17	Costa Rica	good	19
2022-07-17	Egypt	bad	4
2022-07-17	Egypt	good	1
2022-07-17	Japan	bad	1
2022-07-17	Japan	good	483
2022-07-17	Japan	mediocre	7
2022-07-17	South Africa	good	16
2022-07-17	South Africa	mediocre	2
2022-07-17	Trinidad and Tobago	good	1
2022-07-17	Trinidad and Tobago	mediocre	3
2022-07-17	USA	bad	223
2022-07-17	USA	good	4647
2022-07-17	USA	mediocre	272
2022-07-17	United Kingdom	bad	24
2022-07-17	United Kingdom	good	754
2022-07-17	United Kingdom	mediocre	117
2022-07-17	Vietnam	bad	1
2022-07-17	Vietnam	good	6
2022-07-18	Australia	bad	89
2022-07-18	Australia	good	280
2022-07-18	Australia	mediocre	74
2022-07-18	Brazil	bad	13
2022-07-18	Brazil	good	397
2022-07-18	Brazil	mediocre	22
2022-07-18	Costa Rica	good	43
2022-07-18	Japan	bad	2
2022-07-18	Japan	good	685
2022-07-18	Japan	mediocre	9
2022-07-18	Panama	bad	1
2022-07-18	Panama	good	5
2022-07-18	South Africa	bad	2
2022-07-18	South Africa	good	24
2022-07-18	South Africa	mediocre	2
2022-07-18	Trinidad and Tobago	bad	5
2022-07-18	Trinidad and Tobago	good	9
2022-07-18	Trinidad and Tobago	mediocre	1
2022-07-18	USA	bad	582
2022-07-18	USA	good	7442
2022-07-18	USA	mediocre	666
2022-07-18	United Kingdom	bad	25
2022-07-18	United Kingdom	good	1400
2022-07-18	United Kingdom	mediocre	204
2022-07-18	Vietnam	bad	5
2022-07-18	Vietnam	good	9
2022-07-18	Vietnam	mediocre	3
2022-07-19	Australia	bad	53
2022-07-19	Australia	good	243
2022-07-19	Australia	mediocre	76
2022-07-19	Brazil	bad	25
2022-07-19	Brazil	good	299
2022-07-19	Brazil	mediocre	23
2022-07-19	Costa Rica	bad	1
2022-07-19	Costa Rica	good	42
2022-07-19	Costa Rica	mediocre	1
2022-07-19	Japan	bad	4
2022-07-19	Japan	good	5422
2022-07-19	Japan	mediocre	26
2022-07-19	Panama	bad	4
2022-07-19	Panama	good	5
2022-07-19	South Africa	bad	3
2022-07-19	South Africa	good	23
2022-07-19	South Africa	mediocre	3
2022-07-19	Trinidad and Tobago	bad	4
2022-07-19	Trinidad and Tobago	good	10
2022-07-19	Trinidad and Tobago	mediocre	12
2022-07-19	USA	bad	541
2022-07-19	USA	good	6327
2022-07-19	USA	mediocre	633
2022-07-19	United Kingdom	bad	57
2022-07-19	United Kingdom	good	1404
2022-07-19	United Kingdom	mediocre	163
2022-07-19	Vietnam	bad	3
2022-07-19	Vietnam	good	10
2022-07-19	Vietnam	mediocre	3
2022-07-20	Australia	bad	23
2022-07-20	Australia	good	238
2022-07-20	Australia	mediocre	32
2022-07-20	Brazil	bad	21
2022-07-20	Brazil	good	266
2022-07-20	Brazil	mediocre	26
2022-07-20	Costa Rica	bad	1
2022-07-20	Costa Rica	good	38
2022-07-20	Egypt	bad	15
2022-07-20	Egypt	good	39
2022-07-20	Egypt	mediocre	7
2022-07-20	Japan	bad	12
2022-07-20	Japan	good	2559
2022-07-20	Japan	mediocre	44
2022-07-20	Panama	bad	1
2022-07-20	Panama	good	1
2022-07-20	Panama	mediocre	1
2022-07-20	South Africa	good	19
2022-07-20	South Africa	mediocre	3
2022-07-20	Trinidad and Tobago	bad	2
2022-07-20	Trinidad and Tobago	good	14
2022-07-20	Trinidad and Tobago	mediocre	8
2022-07-20	USA	bad	401
2022-07-20	USA	good	5147
2022-07-20	USA	mediocre	570
2022-07-20	United Kingdom	bad	31
2022-07-20	United Kingdom	good	1473
2022-07-20	United Kingdom	mediocre	151
2022-07-20	Vietnam	bad	5
2022-07-20	Vietnam	good	18
2022-07-20	Vietnam	mediocre	1
2022-07-21	Australia	bad	33
2022-07-21	Australia	good	330
2022-07-21	Australia	mediocre	40
2022-07-21	Brazil	bad	10
2022-07-21	Brazil	good	237
2022-07-21	Brazil	mediocre	23
2022-07-21	Costa Rica	good	29
2022-07-21	Costa Rica	mediocre	1
2022-07-21	Egypt	bad	14
2022-07-21	Egypt	good	36
2022-07-21	Egypt	mediocre	27
2022-07-21	Japan	bad	8
2022-07-21	Japan	good	2476
2022-07-21	Japan	mediocre	28
2022-07-21	Panama	bad	1
2022-07-21	Panama	good	7
2022-07-21	Panama	mediocre	1
2022-07-21	South Africa	good	15
2022-07-21	Trinidad and Tobago	bad	2
2022-07-21	Trinidad and Tobago	good	9
2022-07-21	Trinidad and Tobago	mediocre	7
2022-07-21	USA	bad	372
2022-07-21	USA	good	4808
2022-07-21	USA	mediocre	546
2022-07-21	United Kingdom	bad	26
2022-07-21	United Kingdom	good	1332
2022-07-21	United Kingdom	mediocre	154
2022-07-21	Vietnam	bad	2
2022-07-21	Vietnam	good	17
2022-07-21	Vietnam	mediocre	5
2022-07-22	Australia	bad	23
2022-07-22	Australia	good	215
2022-07-22	Australia	mediocre	30
2022-07-22	Brazil	bad	6
2022-07-22	Brazil	good	252
2022-07-22	Brazil	mediocre	18
2022-07-22	Costa Rica	good	18
2022-07-22	Japan	bad	7
2022-07-22	Japan	good	1655
2022-07-22	Japan	mediocre	30
2022-07-22	South Africa	bad	2
2022-07-22	South Africa	good	14
2022-07-22	South Africa	mediocre	1
2022-07-22	Trinidad and Tobago	bad	1
2022-07-22	Trinidad and Tobago	good	10
2022-07-22	Trinidad and Tobago	mediocre	4
2022-07-22	USA	bad	287
2022-07-22	USA	good	5970
2022-07-22	USA	mediocre	405
2022-07-22	United Kingdom	bad	34
2022-07-22	United Kingdom	good	1273
2022-07-22	United Kingdom	mediocre	139
2022-07-22	Vietnam	bad	2
2022-07-22	Vietnam	good	9
2022-07-23	Australia	bad	32
2022-07-23	Australia	good	237
2022-07-23	Australia	mediocre	25
2022-07-23	Brazil	bad	5
2022-07-23	Brazil	good	100
2022-07-23	Brazil	mediocre	10
2022-07-23	Costa Rica	good	3
2022-07-23	Japan	bad	5
2022-07-23	Japan	good	777
2022-07-23	Japan	mediocre	27
2022-07-23	Panama	good	4
2022-07-23	Panama	mediocre	1
2022-07-23	South Africa	good	6
2022-07-23	Trinidad and Tobago	bad	4
2022-07-23	Trinidad and Tobago	good	12
2022-07-23	USA	bad	179
2022-07-23	USA	good	3605
2022-07-23	USA	mediocre	294
2022-07-23	United Kingdom	bad	19
2022-07-23	United Kingdom	good	755
2022-07-23	United Kingdom	mediocre	85
2022-07-23	Vietnam	bad	2
2022-07-23	Vietnam	good	7
2022-07-23	Vietnam	mediocre	1
2022-07-24	Australia	bad	28
2022-07-24	Australia	good	313
2022-07-24	Australia	mediocre	22
2022-07-24	Brazil	bad	5
2022-07-24	Brazil	good	85
2022-07-24	Brazil	mediocre	3
2022-07-24	Costa Rica	good	16
2022-07-24	Egypt	bad	6
2022-07-24	Egypt	good	23
2022-07-24	Egypt	mediocre	13
2022-07-24	Japan	bad	5
2022-07-24	Japan	good	502
2022-07-24	Japan	mediocre	9
2022-07-24	South Africa	good	2
2022-07-24	Trinidad and Tobago	bad	3
2022-07-24	Trinidad and Tobago	good	1
2022-07-24	Trinidad and Tobago	mediocre	3
2022-07-24	USA	bad	168
2022-07-24	USA	good	3867
2022-07-24	USA	mediocre	249
2022-07-24	United Kingdom	bad	30
2022-07-24	United Kingdom	good	678
2022-07-24	United Kingdom	mediocre	105
2022-07-24	Vietnam	bad	1
2022-07-24	Vietnam	good	9
2022-07-24	Vietnam	mediocre	1
2022-07-25	Australia	bad	54
2022-07-25	Australia	good	306
2022-07-25	Australia	mediocre	28
2022-07-25	Brazil	bad	14
2022-07-25	Brazil	good	319
2022-07-25	Brazil	mediocre	32
2022-07-25	Costa Rica	good	5
2022-07-25	Japan	bad	12
2022-07-25	Japan	good	1424
2022-07-25	Japan	mediocre	30
2022-07-25	Panama	bad	5
2022-07-25	Panama	good	9
2022-07-25	Panama	mediocre	2
2022-07-25	South Africa	bad	1
2022-07-25	South Africa	good	6
2022-07-25	Trinidad and Tobago	bad	1
2022-07-25	Trinidad and Tobago	good	13
2022-07-25	Trinidad and Tobago	mediocre	3
2022-07-25	USA	bad	495
2022-07-25	USA	good	7642
2022-07-25	USA	mediocre	604
2022-07-25	United Kingdom	bad	31
2022-07-25	United Kingdom	good	1437
2022-07-25	United Kingdom	mediocre	154
2022-07-25	Vietnam	bad	4
2022-07-25	Vietnam	good	15
2022-07-25	Vietnam	mediocre	3
2022-07-26	Australia	bad	60
2022-07-26	Australia	good	220
2022-07-26	Australia	mediocre	31
2022-07-26	Brazil	bad	13
2022-07-26	Brazil	good	269
2022-07-26	Brazil	mediocre	21
2022-07-26	Costa Rica	good	37
2022-07-26	Costa Rica	mediocre	2
2022-07-26	Japan	bad	13
2022-07-26	Japan	good	1895
2022-07-26	Japan	mediocre	33
2022-07-26	Panama	bad	2
2022-07-26	Panama	good	4
2022-07-26	Panama	mediocre	2
2022-07-26	South Africa	bad	2
2022-07-26	South Africa	good	5
2022-07-26	Trinidad and Tobago	bad	4
2022-07-26	Trinidad and Tobago	good	9
2022-07-26	Trinidad and Tobago	mediocre	2
2022-07-26	USA	bad	454
2022-07-26	USA	good	5573
2022-07-26	USA	mediocre	597
2022-07-26	United Kingdom	bad	27
2022-07-26	United Kingdom	good	1287
2022-07-26	United Kingdom	mediocre	147
2022-07-26	Vietnam	bad	4
2022-07-26	Vietnam	good	32
2022-07-26	Vietnam	mediocre	4
2022-07-27	Australia	bad	31
2022-07-27	Australia	good	229
2022-07-27	Australia	mediocre	21
2022-07-27	Brazil	bad	30
2022-07-27	Brazil	good	224
2022-07-27	Brazil	mediocre	26
2022-07-27	Costa Rica	good	33
2022-07-27	Costa Rica	mediocre	1
2022-07-27	Egypt	bad	24
2022-07-27	Egypt	good	76
2022-07-27	Egypt	mediocre	15
2022-07-27	Japan	bad	8
2022-07-27	Japan	good	1127
2022-07-27	Japan	mediocre	26
2022-07-27	Panama	bad	1
2022-07-27	Panama	good	5
2022-07-27	Panama	mediocre	1
2022-07-27	South Africa	bad	2
2022-07-27	South Africa	good	18
2022-07-27	Trinidad and Tobago	bad	9
2022-07-27	Trinidad and Tobago	good	6
2022-07-27	Trinidad and Tobago	mediocre	2
2022-07-27	USA	bad	390
2022-07-27	USA	good	4844
2022-07-27	USA	mediocre	481
2022-07-27	United Kingdom	bad	29
2022-07-27	United Kingdom	good	1152
2022-07-27	United Kingdom	mediocre	139
2022-07-27	Vietnam	bad	3
2022-07-27	Vietnam	good	30
2022-07-27	Vietnam	mediocre	4
2022-07-28	Australia	bad	35
2022-07-28	Australia	good	267
2022-07-28	Australia	mediocre	21
2022-07-28	Brazil	bad	7
2022-07-28	Brazil	good	174
2022-07-28	Brazil	mediocre	18
2022-07-28	Costa Rica	good	33
2022-07-28	Egypt	bad	6
2022-07-28	Japan	bad	22
2022-07-28	Japan	good	1844
2022-07-28	Japan	mediocre	47
2022-07-28	Panama	bad	3
2022-07-28	Panama	good	2
2022-07-28	Panama	mediocre	2
2022-07-28	South Africa	bad	1
2022-07-28	South Africa	good	6
2022-07-28	Trinidad and Tobago	bad	6
2022-07-28	Trinidad and Tobago	good	13
2022-07-28	Trinidad and Tobago	mediocre	5
2022-07-28	USA	bad	297
2022-07-28	USA	good	4730
2022-07-28	USA	mediocre	475
2022-07-28	United Kingdom	bad	32
2022-07-28	United Kingdom	good	1020
2022-07-28	United Kingdom	mediocre	104
2022-07-28	Vietnam	bad	2
2022-07-28	Vietnam	good	28
2022-07-28	Vietnam	mediocre	4
2022-07-29	Australia	bad	27
2022-07-29	Australia	good	162
2022-07-29	Australia	mediocre	20
2022-07-29	Brazil	bad	5
2022-07-29	Brazil	good	130
2022-07-29	Brazil	mediocre	15
2022-07-29	Costa Rica	good	18
2022-07-29	Costa Rica	mediocre	1
2022-07-29	Egypt	bad	2
2022-07-29	Egypt	mediocre	1
2022-07-29	Japan	bad	6
2022-07-29	Japan	good	1133
2022-07-29	Japan	mediocre	22
2022-07-29	Panama	good	2
2022-07-29	South Africa	bad	1
2022-07-29	South Africa	good	11
2022-07-29	Trinidad and Tobago	bad	9
2022-07-29	Trinidad and Tobago	good	7
2022-07-29	Trinidad and Tobago	mediocre	2
2022-07-29	USA	bad	300
2022-07-29	USA	good	4608
2022-07-29	USA	mediocre	426
2022-07-29	United Kingdom	bad	23
2022-07-29	United Kingdom	good	889
2022-07-29	United Kingdom	mediocre	102
2022-07-29	Vietnam	bad	4
2022-07-29	Vietnam	good	19
2022-07-29	Vietnam	mediocre	5
2022-07-30	Australia	bad	22
2022-07-30	Australia	good	236
2022-07-30	Australia	mediocre	14
2022-07-30	Brazil	bad	4
2022-07-30	Brazil	good	35
2022-07-30	Brazil	mediocre	2
2022-07-30	Costa Rica	good	11
2022-07-30	Egypt	good	1
2022-07-30	Japan	bad	5
2022-07-30	Japan	good	1211
2022-07-30	Japan	mediocre	12
2022-07-30	South Africa	bad	1
2022-07-30	South Africa	good	7
2022-07-30	Trinidad and Tobago	bad	5
2022-07-30	Trinidad and Tobago	good	4
2022-07-30	Trinidad and Tobago	mediocre	2
2022-07-30	USA	bad	187
2022-07-30	USA	good	3586
2022-07-30	USA	mediocre	228
2022-07-30	United Kingdom	bad	10
2022-07-30	United Kingdom	good	523
2022-07-30	United Kingdom	mediocre	71
2022-07-30	Vietnam	good	23
2022-07-30	Vietnam	mediocre	1
2022-07-31	Australia	bad	10
2022-07-31	Australia	good	194
2022-07-31	Australia	mediocre	16
2022-07-31	Brazil	bad	2
2022-07-31	Brazil	good	27
2022-07-31	Brazil	mediocre	4
2022-07-31	Costa Rica	good	6
2022-07-31	Costa Rica	mediocre	1
2022-07-31	Egypt	good	1
2022-07-31	Japan	bad	2
2022-07-31	Japan	good	413
2022-07-31	Japan	mediocre	10
2022-07-31	South Africa	good	4
2022-07-31	Trinidad and Tobago	bad	2
2022-07-31	Trinidad and Tobago	good	1
2022-07-31	Trinidad and Tobago	mediocre	1
2022-07-31	USA	bad	185
2022-07-31	USA	good	3992
2022-07-31	USA	mediocre	247
2022-07-31	United Kingdom	bad	16
2022-07-31	United Kingdom	good	549
2022-07-31	United Kingdom	mediocre	67
2022-07-31	Vietnam	good	14
2022-07-31	Vietnam	mediocre	2
2022-08-01	Australia	bad	24
2022-08-01	Australia	good	445
2022-08-01	Australia	mediocre	50
2022-08-01	Brazil	bad	5
2022-08-01	Brazil	good	189
2022-08-01	Brazil	mediocre	22
2022-08-01	Costa Rica	bad	1
2022-08-01	Costa Rica	good	36
2022-08-01	Costa Rica	mediocre	3
2022-08-01	Egypt	bad	13
2022-08-01	Egypt	good	35
2022-08-01	Egypt	mediocre	15
2022-08-01	Japan	bad	8
2022-08-01	Japan	good	1523
2022-08-01	Japan	mediocre	14
2022-08-01	Panama	good	7
2022-08-01	South Africa	good	21
2022-08-01	South Africa	mediocre	1
2022-08-01	Trinidad and Tobago	bad	5
2022-08-01	Trinidad and Tobago	good	2
2022-08-01	Trinidad and Tobago	mediocre	1
2022-08-01	USA	bad	522
2022-08-01	USA	good	7759
2022-08-01	USA	mediocre	592
2022-08-01	United Kingdom	bad	17
2022-08-01	United Kingdom	good	1060
2022-08-01	United Kingdom	mediocre	118
2022-08-01	Vietnam	bad	12
2022-08-01	Vietnam	good	23
2022-08-01	Vietnam	mediocre	3
2022-08-02	Australia	bad	10
2022-08-02	Australia	good	355
2022-08-02	Australia	mediocre	23
2022-08-02	Brazil	bad	13
2022-08-02	Brazil	good	244
2022-08-02	Brazil	mediocre	23
2022-08-02	Costa Rica	good	14
2022-08-02	Egypt	bad	8
2022-08-02	Egypt	good	14
2022-08-02	Egypt	mediocre	2
2022-08-02	Japan	bad	7
2022-08-02	Japan	good	1936
2022-08-02	Japan	mediocre	25
2022-08-02	Panama	good	12
2022-08-02	South Africa	bad	1
2022-08-02	South Africa	good	5
2022-08-02	South Africa	mediocre	3
2022-08-02	Trinidad and Tobago	bad	8
2022-08-02	Trinidad and Tobago	good	7
2022-08-02	Trinidad and Tobago	mediocre	2
2022-08-02	USA	bad	307
2022-08-02	USA	good	5677
2022-08-02	USA	mediocre	454
2022-08-02	United Kingdom	bad	21
2022-08-02	United Kingdom	good	1024
2022-08-02	United Kingdom	mediocre	148
2022-08-02	Vietnam	bad	6
2022-08-02	Vietnam	good	51
2022-08-02	Vietnam	mediocre	5
2022-08-03	Australia	bad	16
2022-08-03	Australia	good	232
2022-08-03	Australia	mediocre	17
2022-08-03	Brazil	bad	9
2022-08-03	Brazil	good	237
2022-08-03	Brazil	mediocre	19
2022-08-03	Costa Rica	good	46
2022-08-03	Costa Rica	mediocre	1
2022-08-03	Egypt	bad	1
2022-08-03	Egypt	good	2
2022-08-03	Japan	bad	10
2022-08-03	Japan	good	1199
2022-08-03	Japan	mediocre	14
2022-08-03	Panama	good	11
2022-08-03	South Africa	bad	1
2022-08-03	South Africa	good	25
2022-08-03	Trinidad and Tobago	bad	11
2022-08-03	Trinidad and Tobago	good	8
2022-08-03	Trinidad and Tobago	mediocre	7
2022-08-03	USA	bad	310
2022-08-03	USA	good	4871
2022-08-03	USA	mediocre	441
2022-08-03	United Kingdom	bad	25
2022-08-03	United Kingdom	good	874
2022-08-03	United Kingdom	mediocre	113
2022-08-03	Vietnam	bad	5
2022-08-03	Vietnam	good	29
2022-08-03	Vietnam	mediocre	2
2022-08-04	Australia	bad	13
2022-08-04	Australia	good	301
2022-08-04	Australia	mediocre	23
2022-08-04	Brazil	bad	6
2022-08-04	Brazil	good	191
2022-08-04	Brazil	mediocre	23
2022-08-04	Costa Rica	good	45
2022-08-04	Egypt	bad	4
2022-08-04	Japan	bad	10
2022-08-04	Japan	good	1674
2022-08-04	Japan	mediocre	19
2022-08-04	Panama	good	24
2022-08-04	South Africa	good	6
2022-08-04	Trinidad and Tobago	bad	5
2022-08-04	Trinidad and Tobago	good	23
2022-08-04	Trinidad and Tobago	mediocre	3
2022-08-04	USA	bad	317
2022-08-04	USA	good	4431
2022-08-04	USA	mediocre	444
2022-08-04	United Kingdom	bad	11
2022-08-04	United Kingdom	good	725
